order_id,order_date,delivery_date,customer,product,plant,supplier_id,quantity,unit_price,discount_pct,revenue,status
ORD_00977,2023-02-14,2023-02-19,Mahindra,Wiring Harness,Plant_Delhi,SUP_018,1863,1904.77,0.045,3388900.12,Cancelled
ORD_00978,2023-06-25,2023-07-06,Bosch,Gear Box,Plant_Chennai,SUP_006,244,4878.96,0.147,1015467.7,Delivered
ORD_00979,2024-11-13,2024-12-01,Mahindra,Wiring Harness,Plant_Ahmedabad,SUP_017,188,2813.82,0.091,480859.33,Delivered
ORD_00980,2024-05-30,2024-06-20,Mahindra,Brake Assembly,Plant_Chennai,SUP_008,1493,7909.37,0.035,11395385.28,Pending
ORD_00981,2023-09-07,2023-09-29,JCB,Clutch Kit,Plant_Pune,SUP_013,212,667.4,0.056,133565.43,Delivered
ORD_00982,2024-10-19,2024-10-23,Tata Motors,Sensor Array,Plant_Pune,SUP_009,537,7402.59,0.09,3617423.66,Delivered
ORD_00983,2024-10-21,2024-11-18,Bosch,Hydraulic Pump,Plant_Delhi,SUP_008,1607,508.94,0.119,720540.46,Delivered
ORD_00984,2023-12-17,2023-12-27,Maruti Suzuki,Clutch Kit,Plant_Ahmedabad,SUP_017,471,4406.63,0.136,1793251.64,Delivered
ORD_00985,2023-07-07,2023-07-24,Gestamp,Clutch Kit,Plant_Delhi,SUP_005,1339,247.13,0.13,287889.15,Delivered
ORD_00986,2023-05-09,2023-05-14,Maruti Suzuki,Clutch Kit,Plant_Delhi,SUP_014,405,4822.52,0.125,1708980.53,Pending
ORD_00987,2023-11-15,2023-11-23,Mahindra,Clutch Kit,Plant_Chennai,SUP_010,1527,1740.78,0.064,2488048.11,Cancelled
ORD_00988,2024-04-04,2024-04-27,Gestamp,Sensor Array,Plant_Ahmedabad,SUP_013,462,2320.51,0.117,946642.77,Delivered
ORD_00989,2024-04-27,2024-05-14,Denso,Wiring Harness,Plant_Delhi,SUP_013,915,4141.28,0.11,3372451.37,Pending
ORD_00990,2023-03-27,2023-04-23,Denso,Control Panel,Plant_Pune,SUP_009,1906,7387.95,0.089,12828185.19,Pending
ORD_00991,2024-04-19,2024-05-01,Tata Motors,Brake Assembly,Plant_Chennai,SUP_005,978,2409.16,0.084,2158241.17,Pending
ORD_00992,2023-07-20,2023-07-27,Hero MotoCorp,Sensor Array,Plant_Ahmedabad,SUP_013,1926,1679.08,0.002,3227440.26,Pending
ORD_00993,2024-02-09,2024-03-06,Mahindra,Brake Assembly,Plant_Ahmedabad,SUP_002,814,3195.49,0.046,2481476.93,Delivered
ORD_00994,2024-01-30,2024-02-20,JCB,Sensor Array,Plant_Ahmedabad,SUP_012,382,1714.98,0.065,612539.41,Delivered
ORD_00995,2024-10-28,2024-11-12,Tata Motors,Drive Shaft,Plant_Chennai,SUP_001,1947,3507.51,0.037,6576444.46,Delivered
ORD_00996,2023-09-25,2023-10-17,Maruti Suzuki,Suspension Unit,Plant_Pune,SUP_001,982,7565.27,0.022,7265655.05,Delivered
ORD_00997,2023-04-05,2023-04-28,Mahindra,Brake Assembly,Plant_Pune,SUP_014,1507,7351.69,0.06,10414257.02,Delivered
ORD_00998,2024-03-13,2024-03-24,Bosch,Suspension Unit,Plant_Chennai,SUP_014,1466,2557.31,0.145,3205409.07,Delivered
ORD_00999,2023-04-22,2023-05-15,Denso,Hydraulic Pump,Plant_Pune,SUP_013,1222,6258.19,0.052,7249837.75,Delivered
ORD_01000,2023-01-07,2023-01-15,Bosch,Control Panel,Plant_Ahmedabad,SUP_010,1721,4035.44,0.015,6840817.36,Pending
ORD_01001,2023-06-24,2023-07-02,Tata Motors,Gear Box,Plant_Delhi,SUP_015,817,1653.92,0.02,1324227.59,Cancelled
ORD_01002,2023-08-06,2023-08-14,Maruti Suzuki,Hydraulic Pump,Plant_Ahmedabad,SUP_015,461,660.06,0.027,296071.89,Cancelled
ORD_01003,2023-04-22,2023-05-22,Bosch,Brake Assembly,Plant_Chennai,SUP_003,1353,1495.78,0.044,1934743.57,Delivered
ORD_01004,2023-01-31,2023-02-21,Gestamp,Drive Shaft,Plant_Delhi,SUP_009,530,3927.6,0.101,1871383.57,Delivered
ORD_01005,2024-11-12,2024-12-03,Hero MotoCorp,Drive Shaft,Plant_Ahmedabad,SUP_020,1666,7903.43,0.015,12969607.66,Cancelled
ORD_01006,2023-09-30,2023-10-18,BMW,Sensor Array,Plant_Chennai,SUP_011,1019,6103.91,0.091,5653874.82,Delivered
ORD_01007,2024-01-05,2024-01-29,BMW,Sensor Array,Plant_Delhi,SUP_001,866,3151.8,0.009,2704893.67,Pending
ORD_01008,2024-12-16,2024-12-31,Sona Comstar,Suspension Unit,Plant_Delhi,SUP_017,1535,6716.29,0.139,8876483.93,Delivered
ORD_01009,2024-12-17,2025-01-13,Tata Motors,Control Panel,Plant_Ahmedabad,SUP_007,1719,2138.59,0.068,3426252.15,Delivered
ORD_01010,2024-10-15,2024-11-13,Sona Comstar,Sensor Array,Plant_Ahmedabad,SUP_008,709,329.72,0.054,221147.82,Cancelled
ORD_01011,2024-05-11,2024-05-26,Bosch,Wiring Harness,Plant_Delhi,SUP_013,1563,4978.22,0.012,7687586.37,Delivered
ORD_01012,2024-09-13,2024-09-22,Mahindra,Control Panel,Plant_Delhi,SUP_005,1508,1316.66,0.078,1830652.46,Pending
ORD_01013,2023-03-31,2023-04-12,Tata Motors,Gear Box,Plant_Ahmedabad,SUP_004,1754,5449.88,0.082,8775244.18,Pending
ORD_01014,2024-11-09,2024-11-29,Gestamp,Brake Assembly,Plant_Ahmedabad,SUP_001,543,2098.18,0.026,1109689.63,Delivered
ORD_01015,2023-12-01,2023-12-16,Tata Motors,Brake Assembly,Plant_Pune,SUP_018,1619,2386.79,0.108,3446878.0,Pending
ORD_01016,2023-04-03,2023-05-01,Mahindra,Suspension Unit,Plant_Delhi,SUP_011,1466,2795.85,0.034,3959359.75,Pending
ORD_01017,2024-01-26,2024-02-18,Bosch,Clutch Kit,Plant_Pune,SUP_009,1365,6323.64,0.145,7380162.15,Delivered
ORD_01018,2023-10-25,2023-10-30,Maruti Suzuki,Brake Assembly,Plant_Chennai,SUP_005,278,895.29,0.111,221263.76,Delivered
ORD_01019,2024-01-25,2024-02-15,Hero MotoCorp,Clutch Kit,Plant_Ahmedabad,SUP_014,1559,213.09,0.009,329217.44,Delivered
ORD_01020,2024-01-09,2024-02-06,Mahindra,Suspension Unit,Plant_Pune,SUP_004,1441,7484.62,0.019,10580416.01,Pending
ORD_01021,2023-01-10,2023-01-30,JCB,Clutch Kit,Plant_Ahmedabad,SUP_015,1795,3792.7,0.022,6658122.78,Delivered
ORD_01022,2024-09-07,2024-09-19,Sona Comstar,Suspension Unit,Plant_Chennai,SUP_010,348,6027.07,0.127,1831047.97,Cancelled
ORD_01023,2024-12-06,2024-12-12,Tata Motors,Clutch Kit,Plant_Ahmedabad,SUP_010,610,7975.42,0.106,4349315.54,Pending
ORD_01024,2023-03-02,2023-03-30,Maruti Suzuki,Drive Shaft,Plant_Pune,SUP_016,732,1391.08,0.108,908297.34,Pending
ORD_01025,2023-11-03,2023-12-02,Sona Comstar,Control Panel,Plant_Ahmedabad,SUP_011,1400,7316.54,0.024,9997320.26,Pending
ORD_01026,2024-11-25,2024-12-13,Hero MotoCorp,Hydraulic Pump,Plant_Chennai,SUP_007,763,6110.17,0.059,4386998.19,Cancelled
ORD_01027,2024-02-08,2024-02-14,Sona Comstar,Hydraulic Pump,Plant_Ahmedabad,SUP_006,318,2722.66,0.119,762774.98,Cancelled
ORD_01028,2023-05-21,2023-06-07,Maruti Suzuki,Clutch Kit,Plant_Pune,SUP_001,1475,3963.05,0.135,5056356.42,Delivered
ORD_01029,2024-08-12,2024-08-18,Bosch,PCB Assembly,Plant_Pune,SUP_002,1439,6326.89,0.129,7929927.79,Delivered
ORD_01030,2023-12-31,2024-01-18,Hero MotoCorp,Sensor Array,Plant_Ahmedabad,SUP_005,417,7571.49,0.018,3100479.73,Pending
ORD_01031,2023-09-08,2023-09-12,Mahindra,Gear Box,Plant_Ahmedabad,SUP_003,293,2078.67,0.073,564589.64,Pending
ORD_01032,2024-10-27,2024-11-11,Sona Comstar,Brake Assembly,Plant_Delhi,SUP_003,613,5132.2,0.067,2935254.01,Delivered
ORD_01033,2024-05-15,2024-06-07,Mahindra,Suspension Unit,Plant_Ahmedabad,SUP_009,1419,7286.13,0.034,9987491.84,Delivered
ORD_01034,2024-08-30,2024-09-07,Bosch,Hydraulic Pump,Plant_Pune,SUP_004,836,3976.69,0.097,3002035.09,Delivered
ORD_01035,2023-03-07,2023-04-01,Bosch,Drive Shaft,Plant_Ahmedabad,SUP_018,1911,6925.24,0.081,12162168.82,Cancelled
ORD_01036,2024-06-26,2024-07-14,Gestamp,Clutch Kit,Plant_Delhi,SUP_006,180,4247.43,0.088,697258.11,Cancelled
ORD_01037,2024-12-12,2024-12-20,Gestamp,Drive Shaft,Plant_Pune,SUP_019,60,4526.83,0.12,239016.62,Delivered
ORD_01038,2024-10-30,2024-11-07,Sona Comstar,Brake Assembly,Plant_Delhi,SUP_017,229,4587.47,0.128,916062.71,Delivered
ORD_01039,2024-01-08,2024-01-28,Sona Comstar,Clutch Kit,Plant_Chennai,SUP_002,401,3499.8,0.142,1204134.19,Cancelled
ORD_01040,2023-10-28,2023-11-21,BMW,Control Panel,Plant_Chennai,SUP_020,1143,3670.38,0.087,3830258.08,Cancelled
ORD_01041,2024-06-06,2024-06-15,Maruti Suzuki,Drive Shaft,Plant_Pune,SUP_005,1458,972.27,0.123,1243208.59,Delivered
ORD_01042,2023-08-09,2023-08-16,JCB,Gear Box,Plant_Ahmedabad,SUP_003,1283,4506.15,0.089,5266846.7,Cancelled
ORD_01043,2023-09-19,2023-09-30,Tata Motors,Brake Assembly,Plant_Chennai,SUP_014,831,5268.2,0.024,4272805.22,Delivered
ORD_01044,2024-07-02,2024-07-11,Maruti Suzuki,Sensor Array,Plant_Pune,SUP_014,194,5110.63,0.04,951803.73,Delivered
ORD_01045,2023-11-20,2023-12-18,Maruti Suzuki,Brake Assembly,Plant_Chennai,SUP_004,938,3155.75,0.145,2530879.94,Cancelled
ORD_01046,2023-04-23,2023-05-17,Gestamp,Sensor Array,Plant_Chennai,SUP_009,1173,3372.89,0.049,3762536.37,Delivered
ORD_01047,2023-08-20,2023-08-31,Maruti Suzuki,PCB Assembly,Plant_Delhi,SUP_004,70,963.99,0.147,57559.84,Delivered
ORD_01048,2024-06-23,2024-07-19,Tata Motors,Brake Assembly,Plant_Chennai,SUP_019,1843,2591.09,0.123,4188007.27,Delivered
ORD_01049,2024-07-18,2024-07-29,BMW,PCB Assembly,Plant_Pune,SUP_012,1294,972.72,0.007,1249888.78,Cancelled
ORD_01050,2024-07-18,2024-08-09,Denso,Hydraulic Pump,Plant_Delhi,SUP_017,1856,6827.11,0.072,11758795.8,Delivered
ORD_01051,2024-11-04,2024-11-11,Sona Comstar,Sensor Array,Plant_Pune,SUP_020,342,3154.65,0.11,960212.37,Pending
ORD_01052,2024-12-24,2025-01-10,Tata Motors,Control Panel,Plant_Chennai,SUP_009,424,3623.89,0.053,1455093.3,Pending
ORD_01053,2024-06-17,2024-07-12,Gestamp,Hydraulic Pump,Plant_Ahmedabad,SUP_011,1855,7405.73,0.034,13270549.76,Delivered
ORD_01054,2024-10-11,2024-10-16,Denso,Suspension Unit,Plant_Delhi,SUP_003,207,5893.63,0.142,1046744.05,Delivered
ORD_01055,2024-07-21,2024-08-08,Bosch,Control Panel,Plant_Pune,SUP_016,1705,7019.95,0.144,10245476.63,Pending
ORD_01056,2024-06-11,2024-07-05,Bosch,Drive Shaft,Plant_Pune,SUP_001,1436,7127.03,0.105,9159801.5,Pending
ORD_01057,2024-12-20,2025-01-09,Hero MotoCorp,Suspension Unit,Plant_Delhi,SUP_020,1585,2891.47,0.149,3900115.94,Pending
ORD_01058,2023-06-22,2023-07-16,Maruti Suzuki,Gear Box,Plant_Delhi,SUP_012,1955,7079.06,0.079,12746236.88,Delivered
ORD_01059,2024-06-10,2024-06-24,Denso,Sensor Array,Plant_Delhi,SUP_011,2000,597.07,0.074,1105773.64,Delivered
ORD_01060,2024-07-06,2024-08-05,Tata Motors,Hydraulic Pump,Plant_Chennai,SUP_007,1619,6890.89,0.044,10665471.47,Delivered
ORD_01061,2024-10-08,2024-10-29,Hero MotoCorp,Drive Shaft,Plant_Ahmedabad,SUP_020,856,1896.21,0.046,1548490.6,Pending
ORD_01062,2023-02-28,2023-03-14,BMW,Brake Assembly,Plant_Delhi,SUP_012,62,5001.14,0.049,294877.22,Delivered
ORD_01063,2024-02-16,2024-03-01,Gestamp,Control Panel,Plant_Pune,SUP_014,68,990.43,0.074,62365.4,Delivered
ORD_01064,2024-05-14,2024-05-17,Tata Motors,PCB Assembly,Plant_Chennai,SUP_010,368,6201.69,0.038,2195497.49,Delivered
ORD_01065,2024-03-14,2024-03-22,Tata Motors,Wiring Harness,Plant_Pune,SUP_005,1148,6530.04,0.016,7376542.15,Delivered
ORD_01066,2024-03-20,2024-03-23,Gestamp,Clutch Kit,Plant_Chennai,SUP_002,785,7091.89,0.106,4977017.48,Delivered
ORD_01067,2024-02-09,2024-02-25,Maruti Suzuki,Wiring Harness,Plant_Chennai,SUP_004,1573,2783.47,0.005,4356506.32,Pending
ORD_01068,2024-05-15,2024-06-04,BMW,PCB Assembly,Plant_Ahmedabad,SUP_005,1064,6438.6,0.107,6117648.67,Delivered
ORD_01069,2023-04-21,2023-05-19,Sona Comstar,Clutch Kit,Plant_Delhi,SUP_011,93,1183.76,0.052,104365.02,Pending
ORD_01070,2024-09-03,2024-09-29,Tata Motors,Brake Assembly,Plant_Ahmedabad,SUP_008,66,3587.76,0.043,226610.1,Cancelled
ORD_01071,2023-06-06,2023-07-02,Gestamp,Hydraulic Pump,Plant_Pune,SUP_014,1097,1657.51,0.042,1741920.35,Delivered
ORD_01072,2024-04-30,2024-05-25,Hero MotoCorp,Suspension Unit,Plant_Pune,SUP_007,1653,6517.63,0.105,9642409.94,Cancelled
ORD_01073,2024-10-06,2024-10-29,Sona Comstar,Hydraulic Pump,Plant_Pune,SUP_005,354,1989.2,0.02,690093.26,Pending
ORD_01074,2023-01-19,2023-02-10,Bosch,Control Panel,Plant_Chennai,SUP_008,458,909.3,0.008,413127.72,Delivered
ORD_01075,2023-12-11,2023-12-27,Sona Comstar,Hydraulic Pump,Plant_Delhi,SUP_009,1031,678.53,0.064,654792.31,Delivered
ORD_01076,2023-10-15,2023-10-29,Sona Comstar,Gear Box,Plant_Delhi,SUP_001,1507,3460.98,0.048,4965343.41,Delivered
ORD_01077,2024-11-07,2024-12-03,Mahindra,Brake Assembly,Plant_Ahmedabad,SUP_006,708,1853.42,0.071,1219053.64,Delivered
ORD_01078,2024-05-18,2024-06-01,Sona Comstar,Control Panel,Plant_Pune,SUP_011,734,2573.98,0.015,1860961.8,Delivered
ORD_01079,2024-01-06,2024-02-01,Maruti Suzuki,Hydraulic Pump,Plant_Pune,SUP_019,1644,4793.51,0.091,7163402.17,Pending
ORD_01080,2023-03-31,2023-04-06,Sona Comstar,Suspension Unit,Plant_Pune,SUP_007,317,5110.56,0.09,1474243.24,Pending
ORD_01081,2023-04-12,2023-04-17,Tata Motors,Clutch Kit,Plant_Pune,SUP_002,1978,4463.32,0.051,8378196.17,Delivered
ORD_01082,2023-07-16,2023-08-01,Hero MotoCorp,Sensor Array,Plant_Chennai,SUP_015,1177,5750.5,0.134,5861381.14,Delivered
ORD_01083,2024-03-22,2024-03-27,Hero MotoCorp,Drive Shaft,Plant_Pune,SUP_020,1038,3468.23,0.14,3096019.56,Delivered
ORD_01084,2024-12-14,2024-12-21,Maruti Suzuki,PCB Assembly,Plant_Ahmedabad,SUP_018,643,554.47,0.085,326219.65,Cancelled
ORD_01085,2023-03-18,2023-03-26,Bosch,PCB Assembly,Plant_Chennai,SUP_007,946,6055.68,0.058,5396410.23,Delivered
ORD_01086,2023-01-04,2023-01-12,Hero MotoCorp,Wiring Harness,Plant_Chennai,SUP_010,1221,1898.9,0.105,2075108.43,Delivered
ORD_01087,2023-10-31,2023-11-25,Sona Comstar,Control Panel,Plant_Pune,SUP_010,599,4506.78,0.026,2629372.63,Delivered
ORD_01088,2024-10-16,2024-10-23,JCB,Drive Shaft,Plant_Pune,SUP_007,1979,7092.1,0.139,12084363.94,Cancelled
ORD_01089,2023-04-29,2023-05-02,BMW,Sensor Array,Plant_Delhi,SUP_018,1378,2910.2,0.091,3645322.34,Delivered
ORD_01090,2023-05-17,2023-06-02,Sona Comstar,Drive Shaft,Plant_Chennai,SUP_008,1889,4969.56,0.049,8927511.4,Delivered
ORD_01091,2023-06-30,2023-07-11,Mahindra,Brake Assembly,Plant_Ahmedabad,SUP_009,82,4391.63,0.147,307176.95,Cancelled
ORD_01092,2024-07-18,2024-07-27,Maruti Suzuki,Suspension Unit,Plant_Ahmedabad,SUP_005,1722,3649.04,0.049,5975748.18,Pending
ORD_01093,2023-08-26,2023-09-21,Tata Motors,Brake Assembly,Plant_Ahmedabad,SUP_006,1537,3584.45,0.022,5388095.06,Pending
ORD_01094,2023-07-09,2023-08-07,Denso,Hydraulic Pump,Plant_Delhi,SUP_010,1816,1573.66,0.085,2614856.4,Delivered
ORD_01095,2023-07-01,2023-07-30,Denso,Brake Assembly,Plant_Ahmedabad,SUP_008,857,5561.46,0.028,4632718.43,Pending
ORD_01096,2024-10-22,2024-11-06,Sona Comstar,Suspension Unit,Plant_Delhi,SUP_013,255,5849.59,0.021,1460320.9,Pending
ORD_01097,2023-01-22,2023-01-28,Sona Comstar,Gear Box,Plant_Pune,SUP_003,1742,305.71,0.125,465978.47,Delivered
ORD_01098,2023-05-27,2023-06-19,Gestamp,Control Panel,Plant_Chennai,SUP_003,1278,305.28,0.145,333576.4,Delivered
ORD_01099,2023-05-23,2023-06-10,Denso,Hydraulic Pump,Plant_Chennai,SUP_016,1605,4590.24,0.067,6873723.74,Delivered
ORD_01100,2023-09-07,2023-09-11,Gestamp,Drive Shaft,Plant_Delhi,SUP_004,1163,5597.92,0.094,5898405.15,Cancelled
ORD_01101,2023-10-31,2023-11-06,Sona Comstar,Clutch Kit,Plant_Delhi,SUP_008,1097,7114.36,0.062,7320576.84,Pending
ORD_01102,2024-01-30,2024-02-06,Bosch,Brake Assembly,Plant_Ahmedabad,SUP_006,773,5311.84,0.034,3966446.54,Delivered
ORD_01103,2023-08-18,2023-08-24,Gestamp,Sensor Array,Plant_Delhi,SUP_002,627,2987.0,0.092,1700546.89,Cancelled
ORD_01104,2023-06-04,2023-06-12,Bosch,Gear Box,Plant_Chennai,SUP_020,927,4337.75,0.09,3659195.77,Delivered
ORD_01105,2023-12-23,2023-12-29,JCB,Brake Assembly,Plant_Delhi,SUP_005,605,7346.63,0.099,4004684.75,Delivered
ORD_01106,2023-11-24,2023-12-01,Tata Motors,Brake Assembly,Plant_Delhi,SUP_019,849,3684.22,0.12,2752554.45,Pending
ORD_01107,2023-10-13,2023-10-20,Bosch,Sensor Array,Plant_Chennai,SUP_016,235,2719.82,0.019,627013.7,Pending
ORD_01108,2024-05-07,2024-06-01,Denso,Clutch Kit,Plant_Ahmedabad,SUP_014,897,4893.6,0.095,3972551.08,Cancelled
ORD_01109,2024-05-24,2024-06-13,Maruti Suzuki,PCB Assembly,Plant_Delhi,SUP_019,1143,4042.29,0.08,4250710.47,Pending
ORD_01110,2024-06-23,2024-07-14,Gestamp,Clutch Kit,Plant_Chennai,SUP_001,1640,5609.29,0.112,8168921.21,Delivered
ORD_01111,2023-01-18,2023-02-01,Gestamp,Drive Shaft,Plant_Chennai,SUP_012,1193,3896.63,0.02,4555706.0,Delivered
ORD_01112,2023-10-29,2023-11-15,Bosch,Clutch Kit,Plant_Pune,SUP_008,345,6714.97,0.083,2124381.48,Delivered
ORD_01113,2023-05-22,2023-05-28,Sona Comstar,PCB Assembly,Plant_Chennai,SUP_002,1474,5690.91,0.057,7910262.46,Delivered
ORD_01114,2024-11-09,2024-11-30,Denso,Drive Shaft,Plant_Pune,SUP_012,201,3919.25,0.089,717657.79,Delivered
ORD_01115,2023-03-22,2023-04-01,Bosch,Gear Box,Plant_Pune,SUP_016,207,297.33,0.125,53853.9,Delivered
ORD_01116,2024-06-24,2024-07-19,BMW,Wiring Harness,Plant_Delhi,SUP_010,1993,2536.16,0.062,4741183.73,Delivered
ORD_01117,2023-06-09,2023-06-13,Denso,Control Panel,Plant_Pune,SUP_001,1854,5211.14,0.091,8782261.29,Pending
ORD_01118,2024-03-09,2024-04-02,JCB,Suspension Unit,Plant_Chennai,SUP_008,1991,7032.62,0.083,12839784.87,Pending
ORD_01119,2023-06-10,2023-06-21,Denso,Clutch Kit,Plant_Ahmedabad,SUP_020,238,4267.71,0.147,866404.88,Delivered
ORD_01120,2023-08-13,2023-08-28,Mahindra,Brake Assembly,Plant_Ahmedabad,SUP_016,426,6615.54,0.146,2406759.91,Delivered
ORD_01121,2024-10-30,2024-11-22,BMW,PCB Assembly,Plant_Pune,SUP_009,879,6652.58,0.025,5701427.37,Delivered
ORD_01122,2023-04-17,2023-04-22,Sona Comstar,Clutch Kit,Plant_Chennai,SUP_006,792,4904.88,0.127,3391312.51,Cancelled
ORD_01123,2023-04-20,2023-04-25,JCB,Clutch Kit,Plant_Pune,SUP_002,483,4857.46,0.113,2081037.87,Delivered
ORD_01124,2023-10-03,2023-10-08,Tata Motors,Drive Shaft,Plant_Delhi,SUP_011,1217,4605.42,0.085,5128388.47,Delivered
ORD_01125,2023-11-13,2023-11-16,Hero MotoCorp,Clutch Kit,Plant_Chennai,SUP_013,780,6063.1,0.144,4048210.61,Delivered
ORD_01126,2023-05-13,2023-06-07,Hero MotoCorp,Brake Assembly,Plant_Pune,SUP_001,1431,959.56,0.061,1289369.41,Cancelled
ORD_01127,2024-01-27,2024-02-14,Denso,Gear Box,Plant_Ahmedabad,SUP_003,1250,6976.74,0.006,8668599.45,Delivered
ORD_01128,2023-08-26,2023-09-04,Denso,Control Panel,Plant_Chennai,SUP_015,1703,5515.39,0.021,9195462.28,Delivered
ORD_01129,2023-12-14,2023-12-26,Sona Comstar,PCB Assembly,Plant_Pune,SUP_007,787,5063.07,0.141,3422802.4,Cancelled
ORD_01130,2024-09-13,2024-09-18,Gestamp,Drive Shaft,Plant_Pune,SUP_010,362,4621.83,0.149,1423810.19,Cancelled
ORD_01131,2023-03-31,2023-04-18,JCB,Gear Box,Plant_Delhi,SUP_009,242,3747.5,0.025,884222.62,Cancelled
ORD_01132,2024-01-08,2024-01-22,Tata Motors,Hydraulic Pump,Plant_Ahmedabad,SUP_009,232,754.84,0.107,156384.73,Pending
ORD_01133,2024-10-27,2024-11-03,Sona Comstar,Sensor Array,Plant_Chennai,SUP_013,1974,1166.94,0.085,2107738.7,Pending
ORD_01134,2024-09-26,2024-10-20,Mahindra,Sensor Array,Plant_Chennai,SUP_003,314,3638.46,0.077,1054505.75,Pending
ORD_01135,2024-06-02,2024-06-19,Sona Comstar,Suspension Unit,Plant_Delhi,SUP_008,588,7043.79,0.149,3524627.99,Cancelled
ORD_01136,2023-01-09,2023-01-16,Mahindra,PCB Assembly,Plant_Delhi,SUP_008,1797,1021.32,0.056,1732534.57,Pending
ORD_01137,2024-04-18,2024-05-12,Hero MotoCorp,Wiring Harness,Plant_Delhi,SUP_003,241,2921.72,0.07,654845.1,Delivered
ORD_01138,2023-04-21,2023-05-06,Gestamp,Sensor Array,Plant_Chennai,SUP_020,1623,3578.29,0.06,5459110.79,Pending
ORD_01139,2023-08-06,2023-08-31,Sona Comstar,Control Panel,Plant_Pune,SUP_016,1568,3914.51,0.042,5880157.71,Delivered
ORD_01140,2024-10-17,2024-10-26,Bosch,Drive Shaft,Plant_Chennai,SUP_014,705,4632.01,0.148,2782263.13,Pending
ORD_01141,2023-08-07,2023-08-11,Bosch,Hydraulic Pump,Plant_Chennai,SUP_006,483,6970.56,0.143,2885330.87,Delivered
ORD_01142,2023-05-26,2023-05-31,Tata Motors,PCB Assembly,Plant_Pune,SUP_009,610,3359.53,0.045,1957094.2,Delivered
ORD_01143,2023-02-25,2023-03-02,JCB,Gear Box,Plant_Pune,SUP_012,1882,7232.81,0.051,12917928.85,Pending
ORD_01144,2024-05-08,2024-05-26,Bosch,Sensor Array,Plant_Ahmedabad,SUP_001,1146,5572.88,0.024,6233243.99,Cancelled
ORD_01145,2024-09-03,2024-09-12,Denso,Sensor Array,Plant_Chennai,SUP_001,209,5837.24,0.087,1113844.63,Delivered
ORD_01146,2024-04-14,2024-04-21,Bosch,Hydraulic Pump,Plant_Delhi,SUP_015,1072,6941.55,0.017,7314838.79,Delivered
ORD_01147,2024-10-11,2024-10-28,Maruti Suzuki,Clutch Kit,Plant_Ahmedabad,SUP_018,1358,7761.77,0.015,10382376.41,Delivered
ORD_01148,2024-09-07,2024-09-22,Mahindra,Drive Shaft,Plant_Chennai,SUP_012,492,2915.07,0.143,1229121.78,Delivered
ORD_01149,2023-11-06,2023-11-18,Tata Motors,Wiring Harness,Plant_Ahmedabad,SUP_014,1078,6588.6,0.019,6967563.09,Delivered
ORD_01150,2023-12-27,2024-01-25,BMW,Brake Assembly,Plant_Pune,SUP_015,1160,3521.62,0.146,3488657.64,Pending
ORD_01151,2024-01-18,2024-01-26,Bosch,Hydraulic Pump,Plant_Ahmedabad,SUP_010,1182,4840.16,0.081,5257662.52,Cancelled
ORD_01152,2023-04-12,2023-04-17,Sona Comstar,Suspension Unit,Plant_Ahmedabad,SUP_004,1700,6730.43,0.013,11292988.5,Pending
ORD_01153,2024-09-30,2024-10-20,Sona Comstar,Hydraulic Pump,Plant_Ahmedabad,SUP_007,254,5141.5,0.076,1206689.48,Delivered
ORD_01154,2024-04-10,2024-04-30,Gestamp,Sensor Array,Plant_Ahmedabad,SUP_014,830,1093.11,0.128,791149.29,Pending
ORD_01155,2023-01-08,2023-01-22,JCB,Hydraulic Pump,Plant_Ahmedabad,SUP_008,1651,1946.71,0.043,3075815.43,Delivered
ORD_01156,2024-02-29,2024-03-04,Hero MotoCorp,Suspension Unit,Plant_Chennai,SUP_011,81,404.73,0.119,28881.94,Delivered
ORD_01157,2024-08-08,2024-08-24,Mahindra,PCB Assembly,Plant_Delhi,SUP_019,545,4534.77,0.059,2325634.12,Pending
ORD_01158,2023-05-12,2023-06-04,BMW,Control Panel,Plant_Pune,SUP_014,849,7823.37,0.026,6469348.06,Delivered
ORD_01159,2023-04-12,2023-05-07,Mahindra,PCB Assembly,Plant_Chennai,SUP_018,1690,1185.38,0.018,1967232.94,Delivered
ORD_01160,2023-11-27,2023-12-06,Mahindra,Gear Box,Plant_Delhi,SUP_020,240,927.47,0.066,207901.68,Cancelled
ORD_01161,2023-03-22,2023-04-12,Tata Motors,Sensor Array,Plant_Pune,SUP_008,833,397.26,0.11,294516.65,Delivered
ORD_01162,2023-11-01,2023-11-10,Bosch,Hydraulic Pump,Plant_Delhi,SUP_009,1146,6755.56,0.109,6898007.74,Delivered
ORD_01163,2023-05-28,2023-06-20,Gestamp,Brake Assembly,Plant_Ahmedabad,SUP_020,97,5179.42,0.087,458694.61,Delivered
ORD_01164,2023-04-20,2023-04-27,Gestamp,Wiring Harness,Plant_Chennai,SUP_007,628,2243.56,0.027,1370913.88,Pending
ORD_01165,2023-04-14,2023-05-02,Gestamp,Clutch Kit,Plant_Ahmedabad,SUP_013,1679,371.26,0.011,616488.74,Delivered
ORD_01166,2024-10-10,2024-10-27,Denso,Suspension Unit,Plant_Delhi,SUP_004,1705,1456.61,0.045,2371761.65,Delivered
ORD_01167,2023-12-22,2024-01-09,Hero MotoCorp,Hydraulic Pump,Plant_Delhi,SUP_007,1307,4879.94,0.001,6371703.5,Cancelled
